|                     oid|                   expid|                     hjd|                     mjd|                     mag|                  magerr|                catflags|  filtercode|                      ra|                     dec|                     chi|                   sharp|             filefracday|                   field|                   ccdid|                     qid|                limitmag|                   magzp|                magzprms|                clrcoeff|                clrcounc|                 exptime|                 airmass|               programid|
|                    long|                     int|                  double|                  double|                   float|                   float|                     int|        char|                  double|                  double|                   float|                   float|                    long|                     int|                     int|                     int|                   float|                   float|                   float|                   float|                   float|                   float|                   float|                     int|
|                        |                        |                       d|                       d|                     mag|                     mag|                        |            |                     deg|                     deg|                        |                        |                        |                        |                        |                        |                     mag|                     mag|                     mag|                        |                        |                       s|                        |                        |
|                    null|                    null|                    null|                    null|                    null|                    null|                    null|        null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|
          767103400060298                 52043374       2458274.9347415394       58274.433749999997               20.2369499               0.10794127                        0           zg       301.56479610000002       44.458975299999999               2.65799999             -0.165000007           20180605433738                      767                        3                        4               21.2099991               26.3079491             0.0207846239            -0.0703096837            3.0676988e-06                       30               1.03999996                        1 
          767103400060298                 52144584       2458275.9468795145       58275.445844900001               20.0921497             0.0996127874                        0           zg       301.56479100000001               44.4590757              0.975000024              0.131999999           20180606445845                      767                        3                        4               21.0900002               26.3551502             0.0176086538            -0.0867393166           2.20708762e-06                       30               1.03299999                        1 
          767103400060298                 53643004        2458290.931677192       58290.430046300004               20.3681831              0.115775518                        0           zg       301.56455099999999               44.4591098               1.28999996              0.289000005           20180621430035                      767                        3                        4               21.4599991               26.3221836              0.016468266            -0.0483305268           1.89284117e-06                       30               1.03299999                        1 
          767103400060298                 56337341         2458317.87583795       58317.373414399997               19.3714066             0.0658367649                        0           zg       301.56464940000001       44.459092699999999              0.497999996           -0.00899999961           20180718373380                      767                        3                        4               20.4099998               25.8284073             0.0366783403           -0.00517507782           9.36104516e-06                       30               1.04100001                        1 
          767103400060298                 63317664       2458387.6787262987       58387.176643500003                 19.51021             0.0712700188                        0           zg       301.56481500000001       44.459062400000001               1.72300005             -0.171000004           20180926176644                      767                        3                        4               20.3500004               26.3742104             0.0226072352             -0.119062558           3.78426148e-06                       30               1.03999996                        1 
          767203400071638                 46251765       2458217.0161094088       58216.517650499998               18.7386227             0.0392459184                        0           zr              301.5647558       44.459159800000002               1.37399995                    0.184           20180408517616                      767                        3                        4               19.7099991               26.1416225             0.0293355454              0.110330246           6.21296704e-06                       30               1.16299999                        1 
          767203400071638                 47647197       2458230.9710011124       58230.471979200003               19.0562897             0.0492345169                    32768           zr       301.56478340000001       44.459226399999999              0.915000021              0.107000001           20180422471968                      767                        3                        4               19.7800007               25.2862892             0.0268063489             0.0966499671           5.17534318e-06                       30               1.18499994                        1 
          767203400071638                 49047203       2458244.9716790221             58244.472037               18.6862545             0.0378447883                        0           zr       301.56465359999999       44.459292400000002              0.940999985              0.134000003           20180506472002                      767                        3                        4               20.1800003               26.1352539             0.0229690857              0.112290144           3.79032394e-06                       30               1.09200001                        1 
          767203400071638                 49344989       2458247.9496735735       58247.449895799997               18.9905281             0.0469395854                        0           zr       301.56467830000003               44.4592454              0.481000006            -0.0160000008           20180509449884                      767                        3                        4               20.7800007               26.2175274             0.0182310082              0.104846291            2.3731186e-06                       30                     1.12                        1 
          767203400071638                 49848880       2458252.9888165765       58252.488807900001               18.9292603             0.0449134819                        0           zr       301.56478729999998       44.459299799999997               2.06900001              0.381000012           20180514488785                      767                        3                        4               20.6700001               26.2112598             0.0152019747             0.0995483622           1.60478112e-06                       30               1.04299998                        1 
          767203400071638                 50147189       2458255.9720435715       58255.471898099997               19.5535812             0.0713094324                        0           zr       301.56468489999997       44.459135000000003                2.4920001             -0.532999992           20180517471863                      767                        3                        4               21.2900009               26.2285824             0.0187228564             0.0897750035           2.46656441e-06                       30                    1.051                        1 
          767203400071638                 50444656       2458258.9468439776       58258.446562500001               18.8137283             0.0413689576                        0           zr       301.56448119999999       44.459230900000001               2.61400008              0.284000009           20180520446562                      767                        3                        4               20.5400009               26.1977272             0.0356726013              0.109181494           9.00345549e-06                       30               1.07099998                        1 
          767203400071638                 51441703       2458268.9177670195       58268.417036999999               19.2142467             0.0552935973                        0           zr       301.56417900000002       44.459066800000002               1.85899997             -0.179000005           20180530417025                      767                        3                        4               20.4099998               26.2132473             0.0155615853             0.0903469771           1.68607835e-06                       30               1.07500005                        1 
          767203400071638                 51540185       2458269.9026252707       58269.401851900002               18.7115841             0.0385145992                        0           zr       301.56462069999998               44.4591463                2.9749999            -0.0299999993           20180531401840                      767                        3                        4               20.5100002               26.2175846             0.0173999034             0.0943654552           2.12445275e-06                       30               1.09599996                        1 
          767203400071638                 51641621       2458270.9170331182            58270.4162153                18.995636             0.0471133068                        0           zr       301.56478989999999       44.459389899999998              0.958000004            0.00999999978           20180601416215                      767                        3                        4               20.1900005               26.1736355             0.0156577788             0.0967687368            1.7160354e-06                       30               1.06799996                        1 
          767203400071638                 51741209       2458271.9129561582       58271.412094899999               18.9932404             0.0470317267                        0           zr              301.5647525       44.459238800000001               1.46899998             -0.248999998           20180602412095                      767                        3                        4               20.5699997               26.1922398             0.0163716022             0.0966627523           1.87046487e-06                       30               1.07000005                        1 
          767203400071638                 51741255       2458271.9134191866       58271.412557900003               18.9785233             0.0465342253                        0           zr              301.5646582       44.459193300000003               1.63600004            -0.0289999992           20180602412546                      767                        3                        4                     20.5                26.192524             0.0166984219               0.10060925           1.97093209e-06                       30               1.06900001                        1 
          767203400071638                 51845581       2458272.9567167279       58272.455810200001               19.1589832             0.0530821681                        0           zr              301.5646433       44.459266900000003               3.18799996             -0.135000005           20180603455810                      767                        3                        4               20.9200001               26.2109833             0.0184444692             0.0900242925           2.44087778e-06                       30               1.03299999                        1 
          767203400071638                 52140680       2458275.9078385462       58275.406805600003               19.5367508              0.070407398                        0           zr       301.56460479999998       44.459274299999997               1.90100002             -0.449999988           20180606406794                      767                        3                        4               20.9200001               26.2177505             0.0151427081             0.0977086127           1.65889367e-06                       30               1.06299996                        1 
          767203400071638                 53148232        2458285.983770106       58285.482326400001                18.645113             0.0367876105                        0           zr       301.56441510000002       44.459237000000002              0.971000016            -0.0549999997           20180616481887                      767                        3                        4               20.0499992               26.2401123             0.0398554616              0.109151363            1.1836004e-05                       30               1.06500006                        1 
          767203400071638                 53345155       2458287.9530703807       58287.451550899998               18.7647915             0.0399701372                        0           zr       301.56456680000002       44.459248600000002               4.31599998             -0.303000003           20180618451539                      767                        3                        4               21.1800003               26.2337914             0.0145354569             0.0953866467           1.43950126e-06                       30               1.03999996                        1 
          767203400071638                 53638620       2458290.8878329699            58290.3862037               19.4265404             0.0647913739                        0           zr       301.56458020000002       44.459218999999997               5.65299988             -0.623000026           20180621386169                      767                        3                        4               21.3299999               26.2165394              0.018519707             0.0958770216           2.45277511e-06                       30               1.04200006                        1 
          767203400071638                 53932721       2458293.8289458877            58293.3272106                18.729866             0.0390072167                        0           zr       301.56454780000001       44.459271200000003               2.86299992              0.194999993           20180624327188                      767                        3                        4               20.7399998               26.2078667             0.0166696906             0.0991125852           2.00615523e-06                       30               1.11300004                        1 
          767203400071638                 54232103       2458296.8228689991            58296.3210301               18.8100338             0.0412612967                        0           zr       301.56464599999998       44.459114399999997               1.41999996            -0.0250000004           20180627321019                      767                        3                        4               20.0799999               26.1890335             0.0160722695             0.0964766592           1.81783651e-06                       30               1.10899997                        1 
          767203400071638                 54539446       2458299.8964080457       58299.394467600003                18.760685             0.0398553982                        0           zr       301.56485179999999       44.459258800000001              0.834999979            -0.0839999989           20180630394433                      767                        3                        4               19.8799992               26.2106838             0.0219681486              0.112532206           3.40411111e-06                       30               1.03100002                        1 
          767203400071638                 55140991       2458305.9120431342       58305.409918999998               18.9106445             0.0443184711                        0           zr       301.56468189999998       44.459176200000002               1.86199999             0.0309999995           20180706409884                      767                        3                        4                    20.75               26.1256447             0.0151356403             0.0962463543            1.6094599e-06                       30               1.04499996                        1 
          767203400071638                 55436283       2458308.8650421365       58308.362835599997               18.4446297             0.0321431123                    32768           zr              301.5642995       44.459190999999997               1.11800003              0.074000001           20180709362836                      767                        3                        4               19.4300003               24.9276295             0.0272635221             0.0954523683           5.16550836e-06                       30               1.03100002                        1 
          767203400071638                 56947050       2458323.9730483587       58323.470509300001               19.5997124             0.0738445595                        0           zr       301.56463250000002       44.459192299999998               2.79500008             -0.745000005           20180724470498                      767                        3                        4               21.1100006               26.1637135             0.0159663893             0.0937307402           1.81855251e-06                       30                    1.329                        1 
          767203400071638                 57235995       2458326.8625383661       58326.359953699997               19.3835793             0.0627339929                        0           zr       301.56490530000002                 44.45928              0.940999985             0.0320000015           20180727359896                      767                        3                        4               19.9899998               26.1875801               0.01613006              0.097624518           1.85289093e-06                       30                    1.051                        1 
          767203400071638                 57535074       2458329.8533661393            58329.3507407               18.8451824             0.0422995649                        0           zr       301.56468819999998       44.459237000000002              0.507000029            0.00400000019           20180730350706                      767                        3                        4               20.6100006               26.1481819             0.0226897281             0.0907449424           3.66644304e-06                       30               1.04999995                        1 
